frame,timestamp_s,inference_ms,fps,m1_candidates,m2_rejections,final_detections,rejected,avg_confidence
2901,596.185,155.92,6.47,0,0,0,0,0.0
2902,596.384,155.26,6.46,0,0,0,0,0.0
2903,596.581,152.11,6.47,0,0,0,0,0.0
2904,596.785,156.04,6.47,0,0,0,0,0.0
2905,596.988,158.75,6.47,0,0,0,0,0.0
2906,597.188,158.8,6.47,0,0,0,0,0.0
2907,597.384,154.11,6.47,0,0,0,0,0.0
2908,597.587,157.59,6.47,0,0,0,0,0.0
2909,597.781,151.6,6.47,0,0,0,0,0.0
2910,597.978,147.81,6.48,0,0,0,0,0.0
2911,598.18,149.7,6.49,0,0,0,0,0.0
2912,598.379,148.95,6.49,0,0,0,0,0.0
2913,598.589,158.63,6.48,0,0,0,0,0.0
2914,598.782,151.97,6.47,0,0,0,0,0.0
2915,598.986,154.85,6.48,0,0,0,0,0.0
2916,599.185,153.85,6.47,0,0,0,0,0.0
2917,599.391,159.8,6.46,0,0,0,0,0.0
2918,599.584,153.21,6.45,0,0,0,0,0.0
2919,599.791,159.63,6.45,0,0,0,0,0.0
2920,599.988,156.23,6.45,0,0,0,0,0.0
2921,600.191,159.41,6.44,0,0,0,0,0.0
2922,600.386,154.44,6.44,0,0,0,0,0.0
2923,600.589,156.86,6.43,0,0,0,0,0.0
2924,600.787,154.68,6.43,0,0,0,0,0.0
2925,600.989,156.65,6.43,0,0,0,0,0.0
2926,601.197,164.75,6.42,0,0,0,0,0.0
2927,601.432,166.26,6.41,0,0,0,0,0.0
2928,601.661,161.9,6.41,0,0,0,0,0.0
2929,601.893,159.42,6.4,0,0,0,0,0.0
2930,602.085,152.38,6.41,0,0,0,0,0.0
2931,602.294,160.98,6.4,0,0,0,0,0.0
2932,602.52,153.94,6.4,0,0,0,0,0.0
2933,602.719,152.09,6.4,0,0,0,0,0.0
2934,602.926,159.07,6.4,0,0,0,0,0.0
2935,603.12,153.03,6.41,0,0,0,0,0.0
2936,603.318,150.65,6.42,0,0,0,0,0.0
2937,603.519,151.19,6.42,0,0,0,0,0.0
2938,603.717,149.67,6.43,0,0,0,0,0.0
2939,603.918,150.81,6.43,0,0,0,0,0.0
2940,604.118,150.78,6.43,0,0,0,0,0.0
2941,604.324,155.89,6.42,0,0,0,0,0.0
2942,604.518,149.86,6.42,0,0,0,0,0.0
2943,604.719,150.49,6.43,0,0,0,0,0.0
2944,604.919,150.91,6.43,0,0,0,0,0.0
2945,605.122,153.85,6.43,0,0,0,0,0.0
2946,605.318,149.48,6.44,0,0,0,0,0.0
2947,605.521,152.56,6.45,0,0,0,0,0.0
2948,605.717,148.02,6.46,0,0,0,0,0.0
2949,605.919,149.91,6.47,0,0,0,0,0.0
2950,606.118,149.27,6.48,0,0,0,0,0.0
2951,606.32,150.66,6.49,0,0,0,0,0.0
2952,606.519,149.94,6.5,0,0,0,0,0.0
2953,606.724,154.33,6.5,0,0,0,0,0.0
2954,606.918,148.79,6.51,0,0,0,0,0.0
2955,607.121,150.74,6.52,0,0,0,0,0.0
2956,607.32,149.53,6.54,0,0,0,0,0.0
2957,607.525,154.36,6.56,0,0,0,0,0.0
2958,607.719,148.35,6.58,0,0,0,0,0.0
2959,607.92,150.0,6.59,0,0,0,0,0.0
2960,608.116,145.83,6.6,0,0,0,0,0.0
2961,608.32,149.48,6.62,0,0,0,0,0.0
2962,608.521,149.67,6.62,0,0,0,0,0.0
2963,608.721,149.65,6.63,0,0,0,0,0.0
2964,608.918,147.24,6.64,0,0,0,0,0.0
2965,609.124,152.52,6.65,0,0,0,0,0.0
2966,609.32,148.47,6.65,0,0,0,0,0.0
2967,609.523,151.03,6.65,0,0,0,0,0.0
2968,609.722,149.81,6.65,0,0,0,0,0.0
2969,609.924,152.17,6.65,0,0,0,0,0.0
2970,610.121,148.89,6.65,0,0,0,0,0.0
2971,610.327,154.46,6.65,0,0,0,0,0.0
2972,610.523,150.36,6.65,0,0,0,0,0.0
2973,610.727,154.57,6.64,0,0,0,0,0.0
2974,610.933,160.87,6.63,0,0,0,0,0.0
2975,611.162,155.42,6.63,0,0,0,0,0.0
2976,611.358,151.97,6.62,0,0,0,0,0.0
2977,611.561,154.07,6.62,0,0,0,0,0.0
2978,611.757,150.74,6.62,0,0,0,0,0.0
2979,611.961,153.69,6.61,0,0,0,0,0.0
2980,612.158,151.09,6.61,0,0,0,0,0.0
2981,612.359,152.37,6.61,0,0,0,0,0.0
2982,612.555,148.04,6.61,0,0,0,0,0.0
2983,612.759,151.52,6.61,0,0,0,0,0.0
2984,612.956,148.1,6.62,0,0,0,0,0.0
2985,613.159,151.85,6.61,0,0,0,0,0.0
2986,613.357,149.4,6.61,0,0,0,0,0.0
2987,613.559,150.53,6.62,0,0,0,0,0.0
2988,613.762,153.54,6.61,0,0,0,0,0.0
2989,613.961,152.86,6.61,0,0,0,0,0.0
2990,614.157,149.17,6.6,0,0,0,0,0.0
2991,614.363,154.39,6.6,0,0,0,0,0.0
2992,614.565,156.16,6.59,0,0,0,0,0.0
2993,614.767,158.01,6.57,0,0,0,0,0.0
2994,614.975,166.6,6.55,0,0,0,0,0.0
2995,615.197,154.98,6.54,0,0,0,0,0.0
2996,615.392,149.48,6.54,0,0,0,0,0.0
2997,615.594,151.06,6.54,0,0,0,0,0.0
2998,615.793,150.17,6.54,0,0,0,0,0.0
2999,615.999,155.67,6.54,0,0,0,0,0.0
3000,616.194,151.0,6.53,0,0,0,0,0.0
3001,616.398,154.82,6.53,0,0,0,0,0.0
3002,616.6,156.28,6.52,0,0,0,0,0.0
3003,616.797,153.69,6.53,0,0,0,0,0.0
3004,616.993,149.6,6.54,0,0,0,0,0.0
3005,617.195,151.21,6.55,0,0,0,0,0.0
3006,617.394,150.09,6.55,0,0,0,0,0.0
3007,617.596,151.93,6.55,0,0,0,0,0.0
3008,617.797,152.12,6.55,0,0,0,0,0.0
3009,617.998,153.61,6.55,0,0,0,0,0.0
3010,618.195,150.34,6.55,0,0,0,0,0.0
3011,618.398,153.78,6.55,0,0,0,0,0.0
3012,618.594,148.85,6.55,0,0,0,0,0.0
3013,618.8,155.29,6.54,0,0,0,0,0.0
3014,618.995,149.63,6.54,0,0,0,0,0.0
3015,619.199,153.6,6.54,0,0,0,0,0.0
3016,619.394,148.19,6.54,0,0,0,0,0.0
3017,619.595,149.34,6.54,0,0,0,0,0.0
3018,619.793,147.66,6.55,0,0,0,0,0.0
3019,619.997,150.73,6.55,0,0,0,0,0.0
3020,620.193,146.98,6.56,0,0,0,0,0.0
3021,620.398,151.59,6.56,0,0,0,0,0.0
3022,620.593,146.31,6.58,0,0,0,0,0.0
3023,620.8,153.42,6.58,0,0,0,0,0.0
3024,620.998,151.25,6.6,0,0,0,0,0.0
3025,621.197,150.65,6.61,0,0,0,0,0.0
3026,621.397,149.74,6.61,0,0,0,0,0.0
3027,621.598,150.83,6.61,0,0,0,0,0.0
3028,621.797,149.53,6.61,0,0,0,0,0.0
3029,622.0,152.53,6.62,0,0,0,0,0.0
3030,622.196,148.59,6.62,0,0,0,0,0.0
3031,622.401,153.56,6.62,0,0,0,0,0.0
3032,622.597,149.38,6.63,0,0,0,0,0.0
3033,622.798,150.2,6.64,0,0,0,0,0.0
3034,622.996,147.64,6.64,0,0,0,0,0.0
3035,623.198,150.07,6.64,0,0,0,0,0.0
3036,623.399,150.61,6.64,0,0,0,0,0.0
3037,623.598,149.92,6.64,0,0,0,0,0.0
3038,623.8,151.02,6.64,0,0,0,0,0.0
3039,624.002,153.17,6.65,0,0,0,0,0.0
3040,624.201,151.94,6.64,0,0,0,0,0.0
3041,624.405,156.19,6.64,0,0,0,0,0.0
3042,624.599,150.03,6.64,0,0,0,0,0.0
3043,624.802,152.62,6.64,0,0,0,0,0.0
3044,625.0,150.67,6.64,0,0,0,0,0.0
3045,625.202,152.76,6.64,0,0,0,0,0.0
3046,625.402,152.22,6.64,0,0,0,0,0.0
3047,625.601,151.34,6.63,0,0,0,0,0.0
3048,625.801,151.37,6.63,0,0,0,0,0.0
3049,626.005,154.42,6.62,0,0,0,0,0.0
3050,626.2,149.34,6.62,0,0,0,0,0.0
3051,626.405,154.17,6.61,0,0,0,0,0.0
3052,626.598,147.79,6.61,0,0,0,0,0.0
3053,626.801,150.73,6.62,0,0,0,0,0.0
3054,626.999,148.35,6.62,0,0,0,0,0.0
3055,627.199,148.41,6.62,0,0,0,0,0.0
3056,627.4,148.55,6.63,0,0,0,0,0.0
3057,627.604,152.57,6.62,0,0,0,0,0.0
3058,627.802,150.03,6.62,0,0,0,0,0.0
3059,628.005,152.99,6.62,0,0,0,0,0.0
3060,628.201,149.32,6.62,0,0,0,0,0.0
3061,628.406,153.71,6.62,0,0,0,0,0.0
3062,628.602,149.74,6.62,0,0,0,0,0.0
3063,628.805,152.25,6.62,0,0,0,0,0.0
3064,629.002,149.74,6.61,0,0,0,0,0.0
3065,629.205,152.2,6.61,0,0,0,0,0.0
3066,629.405,152.05,6.61,0,0,0,0,0.0
3067,629.606,152.64,6.6,0,0,0,0,0.0
3068,629.803,150.01,6.61,0,0,0,0,0.0
3069,630.005,152.22,6.61,0,0,0,0,0.0
3070,630.203,149.62,6.61,0,0,0,0,0.0
3071,630.409,155.42,6.61,0,0,0,0,0.0
3072,630.604,150.62,6.61,0,0,0,0,0.0
3073,630.804,150.15,6.61,0,0,0,0,0.0
3074,631.002,148.63,6.62,0,0,0,0,0.0
3075,631.203,149.26,6.62,0,0,0,0,0.0
3076,631.405,150.95,6.62,0,0,0,0,0.0
3077,631.604,149.8,6.63,0,0,0,0,0.0
3078,631.8,146.09,6.63,0,0,0,0,0.0
3079,632.003,148.94,6.64,0,0,0,0,0.0
3080,632.201,146.36,6.65,0,0,0,0,0.0
3081,632.405,150.64,6.65,0,0,0,0,0.0
3082,632.602,147.04,6.65,0,0,0,0,0.0
3083,632.803,148.27,6.66,0,0,0,0,0.0
3084,633.002,146.3,6.66,0,0,0,0,0.0
3085,633.203,147.63,6.66,0,0,0,0,0.0
3086,633.402,146.77,6.66,0,0,0,0,0.0
3087,633.605,149.12,6.67,0,0,0,0,0.0
3088,633.804,147.79,6.67,0,0,0,0,0.0
3089,634.01,153.89,6.67,0,0,0,0,0.0
3090,634.206,149.45,6.67,0,0,0,0,0.0
3091,634.409,152.93,6.67,0,0,0,0,0.0
3092,634.606,150.03,6.67,0,0,0,0,0.0
3093,634.809,152.75,6.67,0,0,0,0,0.0
3094,635.006,149.15,6.67,0,0,0,0,0.0
3095,635.209,152.41,6.67,0,0,0,0,0.0
3096,635.407,150.47,6.67,0,0,0,0,0.0
3097,635.609,151.79,6.67,0,0,0,0,0.0
3098,635.807,150.29,6.67,0,0,0,0,0.0
3099,636.009,151.4,6.68,0,0,0,0,0.0
3100,636.207,149.66,6.68,0,0,0,0,0.0
3101,636.411,153.82,6.68,0,0,0,0,0.0
3102,636.607,148.66,6.68,0,0,0,0,0.0
3103,636.809,150.93,6.68,0,0,0,0,0.0
3104,637.009,151.29,6.68,0,0,0,0,0.0
3105,637.21,151.45,6.67,0,0,0,0,0.0
3106,637.408,149.67,6.67,0,0,0,0,0.0
3107,637.61,151.76,6.67,0,0,0,0,0.0
3108,637.807,148.65,6.67,0,0,0,0,0.0
3109,638.011,152.14,6.66,0,0,0,0,0.0
3110,638.208,149.08,6.66,0,0,0,0,0.0
3111,638.415,155.3,6.65,0,0,0,0,0.0
3112,638.61,150.42,6.65,0,0,0,0,0.0
3113,638.812,152.9,6.64,0,0,0,0,0.0
3114,639.007,147.59,6.64,0,0,0,0,0.0
3115,639.213,153.09,6.63,0,0,0,0,0.0
3116,639.408,148.14,6.63,0,0,0,0,0.0
3117,639.613,153.53,6.62,0,0,0,0,0.0
3118,639.807,146.96,6.62,0,0,0,0,0.0
3119,640.012,151.52,6.63,0,0,0,0,0.0
3120,640.208,147.68,6.63,0,0,0,0,0.0
3121,640.415,154.62,6.63,0,0,0,0,0.0
3122,640.617,155.79,6.62,0,0,0,0,0.0
3123,640.82,158.68,6.61,0,0,0,0,0.0
3124,641.02,158.52,6.6,0,0,0,0,0.0
3125,641.217,155.73,6.59,0,0,0,0,0.0
3126,641.413,151.07,6.59,0,0,0,0,0.0
3127,641.612,150.29,6.59,0,0,0,0,0.0
3128,641.812,150.65,6.59,0,0,0,0,0.0
3129,642.02,158.56,6.58,0,0,0,0,0.0
3130,642.215,153.03,6.58,0,0,0,0,0.0
3131,642.413,150.37,6.58,0,0,0,0,0.0
3132,642.613,150.28,6.58,0,0,0,0,0.0
3133,642.815,152.3,6.58,0,0,0,0,0.0
3134,643.019,156.05,6.57,0,0,0,0,0.0
3135,643.214,151.38,6.57,0,0,0,0,0.0
3136,643.412,149.58,6.57,0,0,0,0,0.0
3137,643.619,155.51,6.57,0,0,0,0,0.0
3138,643.815,152.3,6.56,0,0,0,0,0.0
3139,644.016,152.74,6.56,0,0,0,0,0.0
3140,644.215,151.48,6.56,0,0,0,0,0.0
3141,644.422,158.37,6.55,0,0,0,0,0.0
3142,644.616,152.2,6.55,0,0,0,0,0.0
3143,644.818,154.35,6.55,0,0,0,0,0.0
3144,645.015,151.38,6.54,0,0,0,0,0.0
3145,645.215,151.09,6.54,0,0,0,0,0.0
3146,645.415,150.87,6.54,0,0,0,0,0.0
3147,645.617,152.94,6.54,0,0,0,0,0.0
3148,645.815,150.87,6.54,0,0,0,0,0.0
3149,646.018,152.99,6.53,0,0,0,0,0.0
3150,646.215,150.36,6.53,0,0,0,0,0.0
3151,646.43,164.78,6.52,0,0,0,0,0.0
3152,646.665,166.57,6.5,0,0,0,0,0.0
3153,646.898,165.57,6.49,0,0,0,0,0.0
3154,647.128,161.89,6.49,0,0,0,0,0.0
3155,647.361,162.31,6.48,0,0,0,0,0.0
3156,647.587,154.32,6.47,0,0,0,0,0.0
3157,647.786,153.17,6.47,0,0,0,0,0.0
3158,647.983,150.36,6.47,0,0,0,0,0.0
3159,648.188,154.83,6.47,0,0,0,0,0.0
3160,648.386,153.12,6.47,0,0,0,0,0.0
3161,648.587,153.68,6.47,0,0,0,0,0.0
3162,648.784,150.11,6.47,0,0,0,0,0.0
3163,648.988,154.4,6.47,0,0,0,0,0.0
3164,649.182,148.52,6.48,0,0,0,0,0.0
3165,649.389,155.27,6.47,0,0,0,0,0.0
3166,649.589,154.81,6.46,0,0,0,0,0.0
3167,649.789,155.46,6.46,0,0,0,0,0.0
3168,649.987,152.95,6.46,0,0,0,0,0.0
3169,650.186,151.85,6.46,0,0,0,0,0.0
3170,650.389,154.52,6.46,0,0,0,0,0.0
3171,650.589,154.8,6.47,0,0,0,0,0.0
3172,650.787,152.28,6.46,0,0,0,0,0.0
3173,650.989,154.28,6.46,0,0,0,0,0.0
3174,651.186,151.31,6.47,0,0,0,0,0.0
3175,651.388,152.41,6.46,0,0,0,0,0.0
3176,651.584,148.35,6.47,0,0,0,0,0.0
3177,651.79,154.23,6.46,0,0,0,0,0.0
3178,651.988,152.1,6.46,0,0,0,0,0.0
3179,652.187,151.38,6.47,0,0,0,0,0.0
3180,652.392,156.26,6.46,0,0,0,0,0.0
3181,652.591,155.09,6.47,0,0,0,0,0.0
3182,652.788,151.44,6.49,0,0,0,0,0.0
3183,652.994,157.33,6.5,0,0,0,0,0.0
3184,653.188,151.43,6.52,0,0,0,0,0.0
3185,653.391,154.64,6.53,0,0,0,0,0.0
3186,653.588,151.53,6.53,0,0,0,0,0.0
3187,653.794,156.61,6.53,0,0,0,0,0.0
3188,653.988,151.36,6.53,0,0,0,0,0.0
3189,654.192,155.24,6.53,0,0,0,0,0.0
3190,654.389,151.22,6.53,0,0,0,0,0.0
3191,654.589,151.19,6.53,0,0,0,0,0.0
3192,654.786,147.89,6.54,0,0,0,0,0.0
3193,654.99,151.89,6.54,0,0,0,0,0.0
3194,655.189,151.13,6.54,0,0,0,0,0.0
3195,655.389,150.84,6.54,0,0,0,0,0.0
3196,655.591,152.64,6.55,0,0,0,0,0.0
3197,655.792,153.49,6.55,0,0,0,0,0.0
3198,655.994,155.93,6.54,0,0,0,0,0.0
3199,656.194,155.31,6.54,0,0,0,0,0.0
3200,656.39,150.82,6.54,0,0,0,0,0.0
3201,656.591,151.72,6.55,0,0,0,0,0.0
3202,656.789,149.86,6.55,0,0,0,0,0.0
3203,656.989,149.86,6.56,0,0,0,0,0.0
3204,657.188,148.72,6.56,0,0,0,0,0.0
3205,657.391,151.65,6.56,0,0,0,0,0.0
3206,657.59,150.58,6.56,0,0,0,0,0.0
3207,657.796,156.07,6.56,0,0,0,0,0.0
3208,657.996,156.25,6.55,0,0,0,0,0.0
3209,658.196,156.02,6.54,0,0,0,0,0.0
3210,658.393,152.31,6.55,0,0,0,0,0.0
3211,658.594,153.64,6.55,0,0,0,0,0.0
3212,658.793,152.09,6.55,0,0,0,0,0.0
3213,658.996,155.27,6.55,0,0,0,0,0.0
3214,659.193,152.65,6.55,0,0,0,0,0.0
3215,659.396,154.86,6.55,0,0,0,0,0.0
3216,659.588,147.27,6.56,0,0,0,0,0.0
3217,659.793,151.45,6.57,0,0,0,0,0.0
3218,659.993,151.62,6.57,0,0,0,0,0.0
3219,660.195,153.08,6.57,0,0,0,0,0.0
3220,660.393,151.09,6.57,0,0,0,0,0.0
3221,660.597,154.87,6.56,0,0,0,0,0.0
3222,660.794,152.33,6.56,0,0,0,0,0.0
3223,660.992,150.29,6.56,0,0,0,0,0.0
3224,661.191,149.0,6.56,0,0,0,0,0.0
3225,661.398,155.13,6.56,0,0,0,0,0.0
3226,661.589,146.89,6.56,0,0,0,0,0.0
3227,661.792,149.12,6.57,0,0,0,0,0.0
3228,661.991,148.05,6.58,0,0,0,0,0.0
3229,662.192,149.14,6.59,0,0,0,0,0.0
3230,662.39,146.86,6.6,0,0,0,0,0.0
3231,662.593,149.81,6.6,0,0,0,0,0.0
3232,662.794,150.95,6.6,0,0,0,0,0.0
3233,662.998,154.57,6.59,0,0,0,0,0.0
3234,663.197,152.99,6.58,0,0,0,0,0.0
3235,663.401,157.12,6.58,0,0,0,0,0.0
3236,663.598,154.36,6.57,0,0,0,0,0.0
3237,663.796,152.25,6.58,0,0,0,0,0.0
3238,663.997,152.86,6.58,0,0,0,0,0.0
3239,664.197,153.02,6.59,0,0,0,0,0.0
3240,664.398,153.38,6.58,0,0,0,0,0.0
3241,664.6,154.68,6.58,0,0,0,0,0.0
3242,664.797,151.67,6.58,0,0,0,0,0.0
3243,664.998,153.16,6.59,0,0,0,0,0.0
3244,665.203,157.6,6.58,0,0,0,0,0.0
3245,665.396,150.97,6.59,0,0,0,0,0.0
3246,665.597,151.12,6.58,0,0,0,0,0.0
3247,665.799,153.48,6.58,0,0,0,0,0.0
3248,665.998,152.47,6.58,0,0,0,0,0.0
3249,666.198,152.31,6.58,0,0,0,0,0.0
3250,666.396,149.56,6.58,0,0,0,0,0.0
3251,666.598,151.18,6.58,0,0,0,0,0.0
3252,666.795,148.66,6.59,0,0,0,0,0.0
3253,666.996,149.82,6.59,0,0,0,0,0.0
3254,667.194,147.69,6.59,0,0,0,0,0.0
3255,667.396,148.87,6.6,0,0,0,0,0.0
3256,667.593,146.63,6.6,0,0,0,0,0.0
3257,667.794,146.64,6.61,0,0,0,0,0.0
3258,667.994,146.31,6.61,0,0,0,0,0.0
3259,668.195,147.78,6.61,0,0,0,0,0.0
3260,668.396,148.8,6.61,0,0,0,0,0.0
3261,668.598,150.82,6.61,0,0,0,0,0.0
3262,668.8,151.88,6.6,0,0,0,0,0.0
3263,669.005,156.8,6.6,0,0,0,0,0.0
3264,669.199,150.92,6.6,0,0,0,0,0.0
3265,669.401,152.15,6.61,0,0,0,0,0.0
3266,669.601,152.48,6.61,0,0,0,0,0.0
3267,669.802,153.78,6.61,0,0,0,0,0.0
3268,669.998,148.91,6.62,0,0,0,0,0.0
3269,670.203,154.56,6.62,0,0,0,0,0.0
3270,670.4,151.21,6.62,0,0,0,0,0.0
3271,670.602,152.85,6.62,0,0,0,0,0.0
3272,670.799,150.22,6.62,0,0,0,0,0.0
3273,671.011,161.8,6.61,0,0,0,0,0.0
3274,671.235,151.53,6.62,0,0,0,0,0.0
3275,671.437,153.71,6.62,0,0,0,0,0.0
3276,671.635,152.12,6.61,0,0,0,0,0.0
3277,671.837,153.59,6.61,0,0,0,0,0.0
3278,672.035,151.91,6.61,0,0,0,0,0.0
3279,672.239,154.9,6.61,0,0,0,0,0.0
3280,672.439,154.72,6.6,0,0,0,0,0.0
3281,672.637,153.41,6.6,0,0,0,0,0.0
3282,672.835,150.77,6.6,0,0,0,0,0.0
3283,673.037,152.91,6.59,0,0,0,0,0.0
3284,673.231,146.97,6.59,0,0,0,0,0.0
3285,673.442,157.74,6.58,0,0,0,0,0.0
3286,673.637,152.01,6.57,0,0,0,0,0.0
3287,673.838,153.37,6.56,0,0,0,0,0.0
3288,674.039,154.37,6.55,0,0,0,0,0.0
3289,674.239,154.31,6.54,0,0,0,0,0.0
3290,674.439,154.18,6.53,0,0,0,0,0.0
3291,674.641,155.73,6.53,0,0,0,0,0.0
3292,674.837,151.97,6.53,0,0,0,0,0.0
3293,675.037,151.71,6.53,0,0,0,0,0.0
3294,675.233,147.34,6.54,0,0,0,0,0.0
3295,675.434,148.59,6.54,0,0,0,0,0.0
3296,675.634,148.08,6.55,0,0,0,0,0.0
3297,675.837,150.89,6.56,0,0,0,0,0.0
3298,676.041,154.95,6.55,0,0,0,0,0.0
3299,676.237,150.95,6.55,0,0,0,0,0.0
3300,676.438,151.61,6.55,0,0,0,0,0.0
3301,676.64,153.32,6.55,0,0,0,0,0.0
3302,676.836,148.73,6.55,0,0,0,0,0.0
3303,677.039,151.52,6.57,0,0,0,0,0.0
3304,677.237,149.52,6.57,0,0,0,0,0.0
3305,677.439,152.19,6.57,0,0,0,0,0.0
3306,677.64,152.15,6.57,0,0,0,0,0.0
3307,677.839,151.36,6.58,0,0,0,0,0.0
3308,678.041,153.08,6.57,0,0,0,0,0.0
3309,678.241,153.16,6.58,0,0,0,0,0.0
3310,678.445,156.45,6.57,0,0,0,0,0.0
3311,678.641,153.16,6.57,0,0,0,0,0.0
3312,678.842,153.27,6.57,0,0,0,0,0.0
3313,679.042,153.54,6.57,0,0,0,0,0.0
3314,679.241,151.93,6.56,0,0,0,0,0.0
3315,679.442,152.81,6.57,0,0,0,0,0.0
3316,679.64,150.47,6.57,0,0,0,0,0.0
3317,679.841,152.33,6.57,0,0,0,0,0.0
3318,680.045,155.8,6.57,0,0,0,0,0.0
3319,680.242,152.41,6.57,0,0,0,0,0.0
3320,680.444,154.39,6.57,0,0,0,0,0.0
3321,680.644,154.71,6.58,0,0,0,0,0.0
3322,680.838,148.01,6.58,0,0,0,0,0.0
3323,681.043,153.21,6.58,0,0,0,0,0.0
3324,681.241,150.84,6.57,0,0,0,0,0.0
3325,681.442,152.06,6.57,0,0,0,0,0.0
3326,681.642,151.31,6.56,0,0,0,0,0.0
3327,681.843,152.28,6.56,0,0,0,0,0.0
3328,682.04,148.96,6.57,0,0,0,0,0.0
3329,682.247,156.25,6.56,0,0,0,0,0.0
3330,682.447,156.52,6.56,0,0,0,0,0.0
3331,682.644,152.67,6.56,0,0,0,0,0.0
3332,682.842,150.38,6.55,0,0,0,0,0.0
3333,683.047,155.22,6.55,0,0,0,0,0.0
3334,683.245,153.47,6.54,0,0,0,0,0.0
3335,683.446,153.96,6.54,0,0,0,0,0.0
3336,683.649,157.23,6.53,0,0,0,0,0.0
3337,683.844,151.66,6.53,0,0,0,0,0.0
3338,684.046,153.51,6.53,0,0,0,0,0.0
3339,684.248,155.83,6.53,0,0,0,0,0.0
3340,684.447,154.76,6.53,0,0,0,0,0.0
3341,684.649,156.91,6.53,0,0,0,0,0.0
3342,684.848,155.76,6.52,0,0,0,0,0.0
3343,685.047,153.78,6.52,0,0,0,0,0.0
3344,685.246,153.33,6.52,0,0,0,0,0.0
3345,685.45,156.9,6.51,0,0,0,0,0.0
3346,685.649,155.88,6.51,0,0,0,0,0.0
3347,685.844,150.38,6.51,0,0,0,0,0.0
3348,686.044,150.24,6.52,0,0,0,0,0.0
3349,686.245,151.29,6.52,0,0,0,0,0.0
3350,686.445,151.3,6.52,0,0,0,0,0.0
3351,686.65,155.67,6.52,0,0,0,0,0.0
3352,686.849,154.5,6.51,0,0,0,0,0.0
3353,687.051,156.74,6.51,0,0,0,0,0.0
3354,687.246,151.25,6.51,0,0,0,0,0.0
3355,687.452,157.23,6.5,0,0,0,0,0.0
3356,687.645,150.24,6.5,0,0,0,0,0.0
3357,687.848,153.55,6.5,0,0,0,0,0.0
3358,688.044,149.07,6.5,0,0,0,0,0.0
3359,688.245,150.01,6.51,0,0,0,0,0.0
3360,688.45,154.56,6.51,0,0,0,0,0.0
3361,688.65,154.88,6.51,0,0,0,0,0.0
3362,688.846,150.29,6.51,0,0,0,0,0.0
3363,689.049,153.01,6.51,0,0,0,0,0.0
3364,689.246,150.51,6.52,0,0,0,0,0.0
3365,689.447,151.25,6.52,0,0,0,0,0.0
3366,689.648,151.55,6.53,0,0,0,0,0.0
3367,689.849,152.3,6.53,0,0,0,0,0.0
3368,690.048,151.13,6.53,0,0,0,0,0.0
3369,690.248,151.73,6.54,0,0,0,0,0.0
3370,690.451,154.33,6.54,0,0,0,0,0.0
3371,690.649,151.72,6.54,0,0,0,0,0.0
3372,690.846,148.81,6.55,0,0,0,0,0.0
3373,691.048,150.89,6.56,0,0,0,0,0.0
3374,691.247,149.97,6.56,0,0,0,0,0.0
3375,691.448,150.75,6.57,0,0,0,0,0.0
3376,691.65,152.39,6.58,0,0,0,0,0.0
3377,691.853,155.08,6.57,0,0,0,0,0.0
3378,692.049,151.62,6.57,0,0,0,0,0.0
3379,692.25,152.27,6.57,0,0,0,0,0.0
3380,692.453,154.12,6.56,0,0,0,0,0.0
3381,692.649,150.93,6.57,0,0,0,0,0.0
3382,692.847,148.69,6.58,0,0,0,0,0.0
3383,693.05,151.71,6.58,0,0,0,0,0.0
3384,693.248,149.6,6.59,0,0,0,0,0.0
3385,693.45,151.31,6.6,0,0,0,0,0.0
3386,693.651,152.04,6.59,0,0,0,0,0.0
3387,693.851,151.91,6.6,0,0,0,0,0.0
3388,694.05,151.1,6.59,0,0,0,0,0.0
3389,694.256,156.32,6.58,0,0,0,0,0.0
3390,694.45,150.2,6.59,0,0,0,0,0.0
3391,694.653,152.97,6.59,0,0,0,0,0.0
3392,694.851,151.32,6.59,0,0,0,0,0.0
3393,695.051,150.95,6.59,0,0,0,0,0.0
3394,695.252,151.77,6.59,0,0,0,0,0.0
3395,695.455,154.87,6.59,0,0,0,0,0.0
3396,695.651,150.26,6.59,0,0,0,0,0.0
3397,695.853,152.08,6.59,0,0,0,0,0.0
3398,696.053,151.86,6.59,0,0,0,0,0.0
3399,696.254,153.5,6.59,0,0,0,0,0.0
3400,696.453,152.34,6.59,0,0,0,0,0.0
3401,696.655,153.91,6.59,0,0,0,0,0.0
3402,696.849,147.11,6.59,0,0,0,0,0.0
3403,697.051,149.87,6.59,0,0,0,0,0.0
3404,697.251,149.2,6.59,0,0,0,0,0.0
3405,697.451,148.49,6.59,0,0,0,0,0.0
3406,697.65,147.73,6.6,0,0,0,0,0.0
3407,697.854,151.7,6.61,0,0,0,0,0.0
3408,698.051,149.11,6.61,0,0,0,0,0.0
3409,698.252,149.74,6.61,0,0,0,0,0.0
3410,698.454,151.08,6.62,0,0,0,0,0.0
3411,698.653,150.13,6.62,0,0,0,0,0.0
3412,698.853,149.77,6.62,0,0,0,0,0.0
3413,699.056,153.21,6.61,0,0,0,0,0.0
3414,699.255,151.65,6.61,0,0,0,0,0.0
3415,699.456,152.86,6.61,0,0,0,0,0.0
3416,699.655,151.2,6.61,0,0,0,0,0.0
